hexID,LAT,LON,N,K,R
141848,28.1022061343241,38.5000114591559,4,1,4
141849,28.9682287822922,38.5000114591557,4,1,2
141850,29.8342512562765,38.500011459156,20,2,18
141851,30.7002735502376,38.5000114591556,26,2,16
141852,31.5662956579844,38.5000114591557,53,2,22
141853,32.4323175731741,38.500011459156,17,2,13
141854,33.2983392892792,38.500011459156,5,2,4
141855,34.1643607995771,38.5000114591559,8,2,6
141856,35.0303820971244,38.5000114591557,1025,3,602
141857,35.8964031747276,38.5000114591558,258,3,131
141858,36.7624240249293,38.5000114591556,719,3,138
141859,37.6284446399577,38.5000114591556,2618,4,498
141860,38.4944650117125,38.500011459156,3746,4,520
141861,39.3604851317173,38.5000114591557,580,4,253
141862,40.2265049910821,38.500011459156,1264,4,260
141863,41.0925245804546,38.5000114591558,459,3,200
141867,44.5566000319645,38.5000114591556,7122,7,2087
141868,45.4226181111737,38.500011459156,2979,3,292
141869,46.288635851371,38.5000114591559,819,3,316
141870,47.1546532382006,38.5000114591558,1124,4,622
141871,48.0206702562306,38.5000114591558,1322,5,443
141872,48.8866868888363,38.5000114591558,3325,5,1152
141873,49.7527031180544,38.5000114591558,1720,4,618
141874,50.618718924424,38.5000114591556,874,3,423
141875,51.4847342868104,38.5000114591556,2675,4,593
141876,52.3507491821943,38.500011459156,1801,7,742
141877,53.2167635854409,38.5000114591557,4756,4,1025
141878,54.0827774690325,38.5000114591556,5299,4,1302
141879,54.9487908027571,38.5000114591559,11151,7,1658
141880,55.8148035533541,38.5000114591558,19346,6,2061
141881,56.6808156841078,38.5000114591557,10924,7,1482
141882,57.5468271543697,38.5000114591562,5318,6,1112
141883,58.4128379190073,38.5000114591558,650,3,214
141884,59.2788479277489,38.5000114591561,466,4,233
141885,60.1448571244345,38.5000114591557,2027,5,711
141886,61.010865446113,38.5000114591559,484,2,179
141887,61.8768728219865,38.5000114591558,235,3,140
141888,62.7428791721416,38.5000114591561,2,1,2
141889,63.6088844060428,38.5000114591552,104,3,80
141890,64.4748884207135,38.5000114591558,13,3,12
141892,66.206892304552,38.5000114591558,473,4,253
141893,67.0728918832091,38.5000114591555,248,4,98
141894,67.9388896542629,38.5000114591561,82,3,41
141958,-16.4980676457353,38.7500114591554,169,2,112
141959,-15.6320431072344,38.7500114591557,18,2,17
141960,-14.7660184778328,38.7500114591556,86,2,54
141961,-13.8999937626116,38.7500114591554,17,2,12
141962,-13.0339689666414,38.7500114591556,235,2,141
141963,-12.1679440949848,38.7500114591555,4,2,3
141964,-11.3019191526907,38.7500114591554,582,2,152
141965,-10.4358941448036,38.7500114591559,576,2,289
141966,-9.56986907636421,38.7500114591552,16,2,8
141967,-8.70384395240292,38.750011459156,1114,2,105
141968,-7.83781877795228,38.7500114591553,3084,2,458
141969,-6.97179355803818,38.7500114591559,3039,4,853
141970,-6.10576829768622,38.7500114591555,7872,4,1443
141971,-5.23974300192408,38.7500114591554,56430,6,5512
141972,-4.3737176757713,38.7500114591557,435,2,333
141973,-3.50769232425503,38.7500114591558,64877,5,1676
141974,-2.64166695239512,38.7500114591555,2194,4,507
141975,-1.77564156521359,38.7500114591552,155,2,146
141976,-0.909616167736016,38.7500114591556,889,2,484
141977,-0.0435907649836173,38.7500114591555,971,2,532
141978,0.822434638023602,38.7500114591554,259,2,228
141979,1.68846003626099,38.7500114591554,12,2,12
141980,2.55448542470595,38.7500114591554,133,2,16
141981,3.42051079833404,38.7500114591556,630,3,218
141982,4.28653615212654,38.7500114591554,496,2,166
141983,5.15256148105837,38.7500114591552,1540,2,359
141984,6.01858678010896,38.7500114591557,1061,2,433
141985,6.88461204425244,38.7500114591552,15654,5,1037
141986,7.75063726846434,38.7500114591556,81124,6,1346
141987,8.6166624477208,38.7500114591557,21581,5,996
141988,9.48268757699229,38.7500114591553,39081,5,851
141989,10.3487126512494,38.7500114591554,246,3,63
141990,11.2147376654603,38.750011459156,28,2,5
141991,12.0807626145834,38.7500114591558,62,2,45
141992,12.946787493581,38.7500114591552,66,2,18
141993,13.8128122973997,38.750011459155,2168,4,25
141994,14.6788370209777,38.7500114591555,491,2,206
141995,15.5448616592504,38.7500114591555,1537,4,455
141996,16.4108862071327,38.7500114591557,81,2,55
141997,17.2769106595253,38.7500114591554,2,1,1
142004,23.339078719556,38.7500114591552,22,1,16
142005,24.205102221487,38.7500114591558,342,3,86
142006,25.0711255807224,38.7500114591557,5,2,5
142007,25.937148791769,38.7500114591551,13,2,9
142008,26.803171849061,38.7500114591556,4,2,4
142009,27.669194746949,38.7500114591553,46,2,3
142010,28.5352174796824,38.7500114591554,1,1,1
142012,30.2672624261446,38.750011459155,17,1,14
142013,31.1332846277796,38.7500114591562,1,1,1
142014,31.9993066400537,38.7500114591555,2,1,2
142015,32.8653284565261,38.7500114591555,79,2,18
142016,33.7313500705831,38.7500114591556,145,2,105
142017,34.5973714753879,38.7500114591549,269,2,151
142018,35.4633926638796,38.7500114591554,157,2,54
142019,36.3294136287326,38.7500114591556,148,3,30
142020,37.1954343623381,38.7500114591553,7082,4,515
142021,38.0614548567655,38.7500114591553,6073,4,506
142022,38.927475103729,38.7500114591554,286,3,112
142023,39.7934950945529,38.7500114591552,414,3,190
142024,40.6595148201214,38.7500114591555,364,3,156
142028,44.123590869451,38.7500114591554,2342,4,1151
142029,44.9896091130875,38.7500114591557,11883,5,1425
142030,45.8556270245232,38.7500114591555,699,4,288
142031,46.7216445898945,38.7500114591556,665,6,603
142032,47.5876617943238,38.7500114591551,811,2,662
142033,48.4536786218005,38.7500114591554,3672,6,917
142034,49.3196950550481,38.7500114591554,3225,4,1111
142035,50.1857110753741,38.7500114591557,872,3,440
142036,51.0517266625076,38.7500114591557,1057,3,425
142037,51.9177417943957,38.7500114591555,1669,4,1021
142038,52.7837564469961,38.7500114591553,12167,5,3770
142039,53.6497705940154,38.7500114591555,10274,5,1196
142040,54.5157842066306,38.7500114591557,5355,4,1283
142041,55.3817972531534,38.7500114591555,66359,6,2974
142042,56.2478096986525,38.7500114591554,29271,5,2228
142043,57.1138215045096,38.7500114591555,776,5,423
142044,57.9798326279059,38.7500114591557,16933,6,1380
142045,58.8458430212269,38.7500114591559,79,3,67
142046,59.7118526313624,38.7500114591558,300,5,172
142047,60.5778613988765,38.7500114591555,129,2,84
142048,61.44386925704,38.7500114591554,2160,3,753
142049,62.3098761306667,38.7500114591557,28,2,23
142050,63.1758819347438,38.7500114591553,4,3,3
142051,64.0418865727611,38.7500114591561,6,1,3
142052,64.9078899347229,38.7500114591553,1,1,1
142054,66.6398923079335,38.7500114591553,60,2,51
142055,67.5058910070467,38.7500114591557,46,3,29
142056,68.3718877976442,38.7500114591555,707,2,365
142120,-16.9310798793037,39.0000114591558,108,2,72
142121,-16.065055388167,39.0000114591557,43,2,21
142122,-15.1990308035789,39.0000114591559,493,3,227
142123,-14.3330061306309,39.0000114591558,28,2,21
142124,-13.466981374403,39.000011459156,103,2,58
142125,-12.6009565399582,39.0000114591561,51,2,35
142126,-11.7349316323521,39.0000114591555,8,1,7
142127,-10.8689066566328,39.0000114591559,591,4,256
142128,-10.0028816178394,39.0000114591556,3488,5,910
142129,-9.13685652100932,39.000011459156,1930,4,521
142130,-8.2708313711749,39.0000114591554,4570,4,1004
142131,-7.4048061733633,39.0000114591562,324,2,149
142132,-6.5387809326025,39.0000114591558,6876,5,1291
142133,-5.6727556539178,39.0000114591556,6757,5,1137
142134,-4.80673034233197,39.0000114591561,12889,5,2115
142135,-3.94070500287055,39.0000114591561,2642,3,601
142136,-3.07467964055268,39.0000114591561,14536,4,725
142137,-2.20865426040536,39.0000114591556,136,2,129
142138,-1.34262886744818,39.0000114591562,288,2,45
142139,-0.476603466704555,39.0000114591557,267,2,127
142140,0.389421936803812,39.0000114591559,94,2,83
142141,1.25544733805107,39.0000114591561,70,4,51
142142,2.12147273201963,39.0000114591555,134,2,10
142143,2.98749811368466,39.0000114591555,16,2,16
142144,3.85352347802448,39.0000114591556,449,2,333
142145,4.71954882001525,39.0000114591557,2469,2,433
142146,5.58557413463391,39.0000114591556,240,3,114
142147,6.451599416859,39.0000114591563,345,3,139
142148,7.31762466166373,39.0000114591553,1707,4,371
142149,8.18364986402656,39.0000114591558,9322,5,921
142150,9.04967501891741,39.0000114591561,39620,6,1681
142151,9.9157001213129,39.000011459156,20588,3,640
142152,10.7817251661753,39.0000114591558,47,4,29
142153,11.647750148472,39.0000114591559,96,2,50
142154,12.5137750631653,39.0000114591559,139,3,23
142155,13.3797999052017,39.000011459156,493,4,129
142156,14.2458246695338,39.000011459156,2252,4,622
142157,15.1118493510947,39.0000114591556,3174,4,742
142158,15.9778739448071,39.0000114591559,47,2,41
142159,16.8438984455827,39.0000114591556,16,2,16
142160,17.7099228483153,39.0000114591563,7,1,7
142164,21.1740193758802,39.0000114591556,9962,8,1638
142165,22.0400432109521,39.0000114591556,278,2,167
142166,22.9060669167762,39.0000114591559,501,2,297
142167,23.7720904880199,39.0000114591556,110,2,51
142168,24.6381139192824,39.0000114591561,15,2,13
142169,25.5041372051139,39.000011459156,7,2,2
142170,26.3701603399853,39.0000114591556,3,2,3
142171,27.236183318288,39.0000114591557,28,3,16
142172,28.102206134324,39.0000114591557,4,1,4
142173,28.9682287822921,39.0000114591559,1,1,1
142174,29.8342512562763,39.0000114591561,39,2,29
142175,30.700273550238,39.0000114591556,5,2,5
142177,32.4323175731738,39.0000114591557,2,1,2
142178,33.2983392892791,39.0000114591555,2,1,2
142179,34.1643607995767,39.0000114591556,2,1,1
142180,35.0303820971245,39.0000114591562,445,6,251
142181,35.8964031747279,39.0000114591558,444,3,92
142182,36.762424024929,39.0000114591562,3321,3,323
142183,37.6284446399576,39.0000114591559,1448,3,281
142184,38.4944650117126,39.0000114591555,623,4,218
142185,39.3604851317172,39.0000114591555,443,3,264
142186,40.2265049910823,39.0000114591553,510,5,240
142187,41.0925245804546,39.0000114591557,1264,3,268
142191,44.5566000319646,39.0000114591561,3872,5,869
142192,45.4226181111738,39.0000114591555,809,4,335
142193,46.288635851371,39.0000114591558,373,4,201
142194,47.1546532382004,39.0000114591555,1701,4,673
142195,48.0206702562306,39.0000114591555,2898,3,681
142196,48.8866868888362,39.0000114591561,2073,5,428
142197,49.7527031180544,39.0000114591557,1934,4,585
142198,50.6187189244239,39.000011459156,474,3,298
142199,51.4847342868104,39.0000114591559,9333,7,1270
142200,52.3507491821944,39.0000114591558,3288,4,1337
142201,53.216763585441,39.0000114591559,3241,4,1004
142202,54.0827774690326,39.0000114591557,7998,7,1089
142203,54.948790802757,39.0000114591557,19418,5,1688
142204,55.8148035533541,39.0000114591555,22768,5,3283
142205,56.6808156841079,39.0000114591557,12284,5,1604
142206,57.5468271543696,39.0000114591555,474,3,296
142207,58.4128379190074,39.0000114591555,374,3,270
142208,59.2788479277489,39.0000114591557,491,4,243
142209,60.1448571244343,39.0000114591559,449,5,272
142210,61.0108654461129,39.0000114591554,651,2,225
142211,61.8768728219865,39.0000114591557,228,3,102
142212,62.7428791721416,39.0000114591559,2,2,2
142213,63.6088844060429,39.0000114591557,30,2,24
142214,64.4748884207134,39.0000114591555,35,3,31
142216,66.2068923045519,39.0000114591557,290,3,191
142217,67.0728918832091,39.0000114591559,230,3,33
142218,67.9388896542628,39.0000114591559,89,2,51
142282,-16.4980676457352,39.2500114591557,60,2,39
142283,-15.6320431072346,39.2500114591556,81,2,58
142284,-14.7660184778327,39.2500114591556,53,1,35
142285,-13.8999937626115,39.2500114591559,111,2,60
142286,-13.0339689666415,39.2500114591559,44,2,33
142287,-12.1679440949852,39.2500114591556,78,2,38
142288,-11.3019191526902,39.2500114591558,163,2,101
142289,-10.435894144804,39.2500114591556,1456,3,568
142290,-9.56986907636437,39.2500114591557,1629,3,492
142291,-8.70384395240339,39.2500114591559,4846,3,294
142292,-7.83781877795147,39.2500114591558,2981,3,368
142293,-6.97179355803829,39.2500114591558,19111,7,2938
142294,-6.10576829768641,39.2500114591561,23200,7,3343
142295,-5.23974300192392,39.250011459156,5340,5,1396
142296,-4.37371767577127,39.2500114591555,41672,6,3088
142297,-3.50769232425487,39.2500114591556,1586,3,573
142298,-2.64166695239527,39.2500114591559,172,2,167
142299,-1.77564156521334,39.2500114591558,194,2,69
142300,-0.909616167736233,39.250011459156,83,2,79
142301,-0.0435907649831987,39.2500114591556,409,3,182
142302,0.822434638023364,39.2500114591555,330,2,211
142303,1.68846003626054,39.2500114591558,16,2,12
142304,2.55448542470575,39.250011459156,165,1,74
142305,3.42051079833375,39.2500114591557,1191,3,561
142306,4.28653615212703,39.2500114591558,117,2,79
142307,5.15256148105823,39.2500114591556,795,3,257
142308,6.01858678010914,39.2500114591558,1248,2,432
142309,6.88461204425183,39.2500114591557,8212,5,876
142310,7.75063726846478,39.2500114591554,6254,6,938
142311,8.61666244772122,39.2500114591558,6329,6,952
142312,9.48268757699205,39.2500114591556,3357,3,279
142313,10.3487126512493,39.2500114591559,84,2,84
142314,11.2147376654603,39.2500114591556,273,3,43
142315,12.0807626145834,39.2500114591558,5101,3,438
142316,12.946787493581,39.250011459156,83,2,57
142317,13.8128122973996,39.250011459156,3782,5,270
142318,14.6788370209774,39.2500114591564,1725,3,351
142319,15.5448616592505,39.2500114591558,1101,5,553
142320,16.4108862071324,39.2500114591556,14,2,9
142325,20.7410074115324,39.2500114591559,91,1,89
142326,21.60703130924,39.2500114591559,5585,6,1019
142327,22.4730550803531,39.2500114591557,95179,8,3248
142328,23.3390787195562,39.2500114591558,22,2,3
142329,24.2051022214874,39.2500114591555,709,4,123
142330,25.0711255807223,39.2500114591556,2,2,2
142331,25.9371487917687,39.2500114591562,34,2,23
142337,31.1332846277795,39.2500114591555,6,1,5
142338,31.9993066400538,39.2500114591553,42,2,13
142339,32.8653284565263,39.2500114591561,1,1,1
142341,34.5973714753883,39.2500114591563,45,2,14
142342,35.4633926638794,39.2500114591556,13,2,10
142343,36.3294136287328,39.2500114591558,92,3,17
142344,37.1954343623381,39.2500114591559,851,4,236
142345,38.0614548567656,39.2500114591558,420,3,147
142346,38.9274751037292,39.2500114591562,1727,4,500
142347,39.7934950945529,39.2500114591564,2336,3,836
142348,40.6595148201216,39.2500114591558,2194,4,671
142352,44.1235908694509,39.2500114591558,9668,5,2088
142353,44.9896091130873,39.2500114591558,7981,5,1431
142354,45.8556270245231,39.2500114591556,941,3,774
142355,46.7216445898944,39.2500114591557,626,3,542
142356,47.5876617943238,39.2500114591554,957,2,667
142357,48.4536786218007,39.2500114591556,4789,7,1352
142358,49.3196950550482,39.250011459156,2391,3,697
142359,50.1857110753743,39.2500114591558,485,2,277
142360,51.0517266625077,39.2500114591556,4951,4,1388
142361,51.9177417943955,39.2500114591561,29725,8,3570
142362,52.7837564469961,39.2500114591558,3154,4,1553
142363,53.6497705940154,39.2500114591558,2038,4,1059
142364,54.5157842066306,39.2500114591555,1198,3,478
142365,55.3817972531535,39.2500114591559,5104,6,1089
142366,56.2478096986525,39.2500114591558,7030,3,990
142367,57.1138215045095,39.2500114591559,1872,4,775
142368,57.9798326279059,39.2500114591555,1666,7,622
142369,58.8458430212268,39.2500114591554,11,2,10
142370,59.7118526313624,39.2500114591558,804,5,301
142371,60.5778613988765,39.2500114591558,1301,5,458
142372,61.44386925704,39.2500114591561,149,3,94
142373,62.3098761306667,39.2500114591559,1361,4,157
142374,63.1758819347438,39.250011459156,8,3,7
142378,66.6398923079335,39.2500114591563,270,4,118
142379,67.5058910070467,39.2500114591559,66,3,56
142380,68.3718877976443,39.2500114591555,31,2,20
142444,-16.9310798793036,39.5000114591565,39,2,19
142445,-16.0650553881665,39.500011459156,33,3,15
142446,-15.1990308035785,39.5000114591565,905,3,497
142447,-14.3330061306308,39.5000114591562,42,2,32
142448,-13.4669813744029,39.5000114591557,15,3,11
142449,-12.6009565399583,39.5000114591559,74,2,36
142450,-11.7349316323523,39.5000114591565,235,2,134
142451,-10.868906656633,39.5000114591561,763,3,204
142452,-10.0028816178392,39.5000114591562,4397,5,1396
142453,-9.13685652100934,39.5000114591563,616,2,292
142454,-8.27083137117511,39.5000114591564,143,3,66
142455,-7.40480617336337,39.5000114591562,26,2,16
142456,-6.53878093260235,39.5000114591565,3776,3,727
142457,-5.67275565391783,39.5000114591565,1623,3,339
142458,-4.80673034233235,39.5000114591562,5509,4,615
142459,-3.94070500287036,39.5000114591562,79516,6,4074
142460,-3.07467964055261,39.5000114591561,5984,3,679
